dataset_id,columns
025_Data,"URLs (category)
Ranking (uint8)
Keyword (category, unique_values: ['no code data science', 'no code data analytics', 'no code analytics', 'no code data science tools', 'no code analytics platform', 'no code predictive analytics'])
Avg. monthly searches (uint8, unique_values: [50])
Competition (category, unique_values: ['Medium', 'Unknown', 'Low', 'High'])"
026_Predicting,"fixed acidity (float64)
volatile acidity (float64)
citric acid (float64)
residual sugar (float64)
chlorides (float64)
free sulfur dioxide (float64)
total sulfur dioxide (float64)
density (float64)
pH (float64)
sulphates (float64)
alcohol (float64)
quality (uint8, unique_values: [5, 6, 7, 4, 8, 3])"
027_Supermarket,"Invoice ID (category)
Branch (category, unique_values: ['A', 'C', 'B'])
City (category, unique_values: ['Yangon', 'Naypyitaw', 'Mandalay'])
Customer type (category, unique_values: ['Member', 'Normal'])
Gender (category, unique_values: ['Female', 'Male'])
Product line (category, unique_values: ['Health and beauty', 'Electronic accessories', 'Home and lifestyle', 'Sports and travel', 'Food and beverages', 'Fashion accessories'])
Unit price (float64)
Quantity (uint8)
Tax 5% (float64)
Total (float64)
Date (datetime64[us)
UTC] (unknown)
Time (category)
Payment (category, unique_values: ['Ewallet', 'Cash', 'Credit card'])
cogs (float64)
gross margin percentage (float64, unique_values: [4.761904762])
gross income (float64)
Rating (float64)"
028_Predict,"Pregnancies (uint8)
Glucose (uint8)
BloodPressure (uint8)
SkinThickness (uint8)
Insulin (uint16)
BMI (float64)
DiabetesPedigreeFunction (float64)
Age (uint8)
Outcome (uint8, unique_values: [1, 0])"
029_NYTimes,"headline (object)
date (datetime64[us)
UTC] (unknown)
material_type (category)
web_url (category)
keywords (object)"
030_Professionals,"Geographies (object)
Labeled Clusters (category)
General Segments (object, unique_values: [""['Data Scientists']"", ""['Academics']"", '[]', ""['Analysts']""])
Select the title most similar to your current role (or most recent title if retired) (category)
In which country do you currently reside? (category)
(Average) For how many years have you used machine learning methods? (float64, unique_values: [0.5, 0.0, 20.0, 1.5, 7.5, 15.0, 2.5, 4.5, 3.5])
(Average) What is your current yearly compensation (approximate $USD)?_rx_K (float64)
(Average) What is the size of the company where you are employed? (float64, unique_values: [10000.0, 5500.0, 24.0, 150.0, 624.0])
(Average) For how many years have you been writing code and_or programming? (float64, unique_values: [15.0, 20.0, 0.5, 2.0, 4.0, 7.5, 0.0])
Which of the following natural language processing (NLP) methods do you use on a regular basis? (object)
Which of the following integrated development environments (IDE's) do you use on a regular basis? (object)
What is your current yearly compensation (approximate $USD)? (category)
Which of the following cloud computing platforms do you use on a regular basis? (object)
Which of the following business intelligence tools do you hope to become more familiar with in the next 2 years? (object)
Which of the following big data products (relational databases (unknown)
data warehouses (unknown)
data lakes (unknown)
or similar) do you use on a regular basis? (object)
Which of the following ML algorithms do you use on a regular basis? (unknown)
Which of the following ML algorithms do you use on a regular basis? (object)
For how many years have you been writing code and_or programming? (category, unique_values: ['10-20 years', '20+ years', '< 1 years', '1-3 years', '3-5 years', '5-10 years', 'I have never written code'])
What is the size of the company where you are employed? (category, unique_values: ['10,000 or more employees', '1000-9,999 employees', '0-49 employees', '50-249 employees', '250-999 employees'])
(Average) Approximately how much money have you (or your team) spent on machine (float64, unique_values: [54999.5, 0.0, 549.5, 50.0, 100000.0, 5499.5])
(Average) What is your current yearly compensation (approximate $USD)? (float64)
Which types of specialized hardware do you use on a regular basis? (object)
(Average) Approximately how many individuals are responsible for data science wo (float64, unique_values: [2.0, 20.0, 4.0, 7.0, 12.0, 17.0])
Which of the following business intelligence tools do you use on a regular basis? (object)
Do you use any automated machine learning tools (or partial AutoML tools) on a regular basis? (object)
(Average) Approximately how many times have you used a TPU (tensor processing unit)? (float64, unique_values: [0.0, 1.0, 16.0, 4.0, 25.0])
Do you use any of the following data storage products on a regular basis? (object)
Approximately how many individuals are responsible for data science workloads at your place of business? (category, unique_values: ['1-2', '20+', '0', '3-4', '5-9', '10-14', '15-19'])
Of the cloud platforms that you are familiar with (unknown)
which has the best developer experience (most enjoyable to use)? (category)
On which platforms have you begun or completed data science courses? (object)
Which categories of automated machine learning tools (or partial AutoML tools) do you hope to become more familiar with in the next 2 years? (object)
Do you use any of the following managed machine learning products on a regular basis? (object)
Who_what are your favorite media sources that report on data science topics? (object)
In the next 2 years (unknown)
do you hope to become more familiar with any of these specific cloud computing products? (object)
Do you use any tools to help manage machine learning experiments? (object)
Where do you publicly share your data analysis or machine learning applications? (object)
Do you use any of the following cloud computing products on a regular basis? (object)
In the next 2 years (unknown)
do you hope to become more familiar with any of these tools for managing ML experiments? (object)
What is your gender? (category, unique_values: ['Man', 'Woman', 'Prefer not to say', 'Nonbinary', 'Prefer to self-describe'])
Which specific automated machine learning tools (or partial AutoML tools) do you hope to become more familiar with in the next 2 years? (object)
Which categories of computer vision methods do you use on a regular basis? (object)
For how many years have you used machine learning methods? (category, unique_values: ['Under 1 year', 'I do not use machine learning methods', '20 or more years', '1-2 years', '5-10 years', '10-20 years', '2-3 years', '4-5 years', '3-4 years'])
Which of the following machine learning frameworks do you use on a regular basis? (unknown)
Which of the following machine learning frameworks do you use on a regular basis? (object)
(Average) What is your age (years)? (float64)
Which of the following big data products (relational database (unknown)
data warehouse (unknown)
data lake (unknown)
or similar) do you use most often? (category)
Which of the following business intelligence tools do you use most often? (category)
What is the primary tool that you use at work or school to analyze data? (category, unique_values: ['Basic statistical software (Microsoft Excel, Google Sheets, etc.)', 'Other', 'Local development environments (RStudio, JupyterLab, etc.)', 'Cloud-based data software & APIs (AWS, GCP, Azure, etc.)', 'Business intelligence software (Salesforce, Tableau, Spotfire, etc.)', 'Advanced statistical software (SPSS, SAS, etc.)'])
Does your current employer incorporate machine learning methods into their business? (category, unique_values: ['I do not know', 'No (we do not use ML methods)', 'We have well established ML methods (i.e., models in production for more than 2 years)', 'We are exploring ML methods (and may one day put a model into production)', 'We use ML methods for generating insights (but do not put working models into production)', 'We recently started using ML methods (i.e., models in production for less than 2 years)'])
Approximately how many times have you used a TPU (tensor processing unit)? (category, unique_values: ['Never', 'Once', '6-25 times', '2-5 times', 'More than 25 times'])
Which of the following hosted notebook products do you use on a regular basis? (object)
What is the highest level of formal education that you have attained or plan to attain within the next 2 years? (category, unique_values: ['Bachelor’s degree', 'Doctoral degree', 'No formal education past high school', 'Master’s degree', 'Some college/university study without earning a bachelor’s degree', 'I prefer not to answer', 'Professional doctorate'])
In what industry is your current employer_contract (or your most recent employer if retired)? (category)
Which of the following big data products (relational databases (unknown)
data warehouses (unknown)
data lakes (unknown)
or similar) do you hope to become more familiar with in the next 2 years? (object)
Time from Start to finish (seconds) (uint32)
ID (uint16)
Approximately how much money have you (or your team) spent on machine learning and_or cloud computing services at home (or at work) in the past 5 years (approximate $USD)? (category, unique_values: ['$10,000-$99,999', '$0 ($USD)', '$100-$999', '$1-$99', '$100,000 or more ($USD)', '$1000-$9,999'])
In the next 2 years (unknown)
do you hope to become more familiar with any of these managed machine learning products? (object)
Select any activities that make up an important part of your role at work (object)
What data visualization libraries or tools do you use on a regular basis? (object)
Which of the following automated machine learning tools (or partial AutoML tools) do you use on a regular basis? (object)
What is your age (years)? (category)
What programming language would you recommend an aspiring data scientist to learn first? (category)
Which of the following cloud computing platforms do you hope to become more familiar with in the next 2 years? (object)
What programming languages do you use on a regular basis? (object)
What type of computing platform do you use most often for your data science projects? (category, unique_values: ['Other', 'A personal computer / desktop', 'A laptop', 'A cloud computing platform (AWS, Azure, GCP, hosted notebooks, etc)', 'A deep learning workstation (NVIDIA GTX, LambdaLabs, etc)'])"
031_Trustpilot,"published_date (datetime64[us)
UTC] (unknown)
country_code (category)
title (category)
body (object)
rating (uint8, unique_values: [5, 4, 1, 2, 3])
Company (category, unique_values: ['Wise', 'N26'])"
033_Employee,"Left (category, unique_values: ['Yes', 'No'])
Satisfaction Level (float64)
Work Accident (category, unique_values: ['Yes', 'No'])
Average Monthly Hours (uint16)
Last Evaluation (float64)
Years in the Company (uint8, unique_values: [3, 5, 4, 6, 2, 8, 10, 7])
salary (category, unique_values: ['low', 'medium', 'high'])
Department (category)
Number of Projects (uint8, unique_values: [2, 5, 4, 6, 7, 3])
Promoted in the last 5 years? (category, unique_values: ['Yes', 'No'])
Date Hired (datetime64[ns)
UTC] (unknown)
Marital_Status (category, unique_values: ['Together', 'Single', 'Married'])"
034_World,"Country name (category)
Regional indicator (category)
Ladder score (float64)
Standard error of ladder score (float64)
upperwhisker (float64)
lowerwhisker (float64)
Logged GDP per capita (float64)
Social support (float64)
Healthy life expectancy (float64)
Freedom to make life choices (float64)
Generosity (float64)
Perceptions of corruption (float64)
Ladder score in Dystopia (float64, unique_values: [1.972316742])
Explained by: Log GDP per capita (float64)
Explained by: Social support (float64)
Explained by: Healthy life expectancy (float64)
Explained by: Freedom to make life choices (float64)
Explained by: Generosity (float64)
Explained by: Perceptions of corruption (float64)
Dystopia + residual (float64)"
035_Billboard,"Rank (uint8)
Song (category)
Artist (category)
Year (uint16)
Lyrics (object)
Source (float64, unique_values: [3.0, 1.0, 5.0])"
036_US,"dest (uint32)
origin (float64)
count (uint16)
name_dest (category)
name_origin (category)
lat_dest (float64)
lon_dest (float64)
lat_origin (float64)
lon_origin (float64)"
037_Ted,"talk_id (uint16)
title (object)
speaker_1 (category)
all_speakers (object)
occupations (category)
about_speakers (object)
views (uint32)
recorded_date (datetime64[us)
UTC] (unknown)
published_date (datetime64[us)
UTC] (unknown)
event (category)
native_lang (category)
available_lang (object)
comments (float64)
duration (uint16)
topics (object)
related_talks (object)
url (category)
description (object)
transcript (object)"
038_Stroke,"id (uint32)
gender (category, unique_values: ['Male', 'Female', 'Other'])
age (float64)
hypertension (uint8, unique_values: [0, 1])
heart_disease (uint8, unique_values: [1, 0])
ever_married (category, unique_values: ['Yes', 'No'])
work_type (category, unique_values: ['Private', 'Self-employed', 'Govt_job', 'children', 'Never_worked'])
Residence_type (category, unique_values: ['Urban', 'Rural'])
avg_glucose_level (float64)
bmi (float64)
smoking_status (category, unique_values: ['formerly smoked', 'never smoked', 'smokes', 'Unknown'])
stroke (uint8, unique_values: [1, 0])"
039_Happy,"wid (uint16)
reflection_period (category, unique_values: ['24h', '3m'])
cleaned_hm (object)
num_sentence (uint8)
ground_truth_category (category, unique_values: ['bonding', 'leisure', 'affection', 'enjoy_the_moment', 'achievement', 'nature', 'exercise'])
predicted_category (category, unique_values: ['affection', 'exercise', 'bonding', 'leisure', 'achievement', 'enjoy_the_moment', 'nature'])
age (float64)
country (category)
gender (category, unique_values: ['m', 'f', 'o'])
marital (category, unique_values: ['single', 'married', 'divorced', 'widowed', 'separated'])
parenthood (category, unique_values: ['n', 'y'])"
040_Speed,"has_null (uint8, unique_values: [0, 1])
wave (uint8)
gender (category, unique_values: ['female', 'male'])
age (float64)
age_o (float64)
d_age (uint8)
d_d_age (object, unique_values: [""['4-6']"", ""['0-1']"", ""['2-3']"", ""['7-37']""])
race (category, unique_values: ['asian/pacific islander/asian-american', 'european/caucasian-american', 'other', 'latino/hispanic american', 'black/african american'])
race_o (category, unique_values: ['european/caucasian-american', 'asian/pacific islander/asian-american', 'latino/hispanic american', 'other', 'black/african american'])
samerace (uint8, unique_values: [0, 1])
importance_same_race (float64)
importance_same_religion (float64)
d_importance_same_race (object, unique_values: [""['2-5']"", ""['6-10']"", ""['0-1']""])
d_importance_same_religion (object, unique_values: [""['2-5']"", ""['0-1']"", ""['6-10']""])
field (category)
pref_o_attractive (float64)
pref_o_sincere (float64)
pref_o_intelligence (float64)
pref_o_funny (float64)
pref_o_ambitious (float64)
pref_o_shared_interests (float64)
d_pref_o_attractive (object, unique_values: [""['21-100']"", ""['16-20']"", ""['0-15']""])
d_pref_o_sincere (object, unique_values: [""['16-20']"", ""['0-15']"", ""['21-100']""])
d_pref_o_intelligence (object, unique_values: [""['16-20']"", ""['0-15']"", ""['21-100']""])
d_pref_o_funny (object, unique_values: [""['16-20']"", ""['21-100']"", ""['0-15']""])
d_pref_o_ambitious (object, unique_values: [""['0-15']"", ""['16-20']"", ""['21-100']""])
d_pref_o_shared_interests (object, unique_values: [""['0-15']"", ""['16-20']"", ""['21-100']""])
attractive_o (float64)
sinsere_o (float64)
intelligence_o (float64)
funny_o (float64)
ambitous_o (float64)
shared_interests_o (float64)
d_attractive_o (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_sinsere_o (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_intelligence_o (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_funny_o (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_ambitous_o (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_shared_interests_o (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
attractive_important (float64)
sincere_important (float64)
intellicence_important (float64)
funny_important (float64)
ambtition_important (float64)
shared_interests_important (float64)
d_attractive_important (object, unique_values: [""['0-15']"", ""['21-100']"", ""['16-20']""])
d_sincere_important (object, unique_values: [""['16-20']"", ""['0-15']"", ""['21-100']""])
d_intellicence_important (object, unique_values: [""['16-20']"", ""['21-100']"", ""['0-15']""])
d_funny_important (object, unique_values: [""['0-15']"", ""['16-20']"", ""['21-100']""])
d_ambtition_important (object, unique_values: [""['0-15']"", ""['16-20']"", ""['21-100']""])
d_shared_interests_important (object, unique_values: [""['0-15']"", ""['16-20']"", ""['21-100']""])
attractive (float64, unique_values: [6.0, 7.0, 8.0, 5.0, 9.0, 4.0, 10.0, 3.0, 2.0])
sincere (float64, unique_values: [8.0, 5.0, 9.0, 3.0, 7.0, 6.0, 4.0, 2.0, 10.0])
intelligence (float64, unique_values: [8.0, 10.0, 9.0, 6.0, 5.0, 7.0, 3.0, 2.0, 4.0])
funny (float64, unique_values: [8.0, 9.0, 7.0, 10.0, 6.0, 5.0, 3.0, 4.0])
ambition (float64, unique_values: [7.0, 3.0, 8.0, 5.0, 9.0, 6.0, 4.0, 10.0, 2.0])
d_attractive (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
d_sincere (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
d_intelligence (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_funny (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_ambition (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
attractive_partner (float64)
sincere_partner (float64)
intelligence_partner (float64)
funny_partner (float64)
ambition_partner (float64)
shared_interests_partner (float64)
d_attractive_partner (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
d_sincere_partner (object, unique_values: [""['9-10']"", ""['6-8']"", ""['0-5']""])
d_intelligence_partner (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_funny_partner (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
d_ambition_partner (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
d_shared_interests_partner (object, unique_values: [""['0-5']"", ""['6-8']"", ""['9-10']""])
sports (float64)
tvsports (float64)
exercise (float64)
dining (float64)
museums (float64)
art (float64)
hiking (float64)
gaming (float64)
clubbing (float64)
reading (float64)
tv (float64)
theater (float64)
movies (float64)
concerts (float64)
music (float64)
shopping (float64)
yoga (float64)
d_sports (object, unique_values: [""['9-10']"", ""['0-5']"", ""['6-8']""])
d_tvsports (object, unique_values: [""['0-5']"", ""['6-8']"", ""['9-10']""])
d_exercise (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_dining (object, unique_values: [""['9-10']"", ""['6-8']"", ""['0-5']""])
d_museums (object, unique_values: [""['0-5']"", ""['6-8']"", ""['9-10']""])
d_art (object, unique_values: [""['0-5']"", ""['6-8']"", ""['9-10']""])
d_hiking (object, unique_values: [""['0-5']"", ""['6-8']"", ""['9-10']""])
d_gaming (object, unique_values: [""['0-5']"", ""['6-8']"", ""['9-10']""])
d_clubbing (object, unique_values: [""['0-5']"", ""['6-8']"", ""['9-10']""])
d_reading (object, unique_values: [""['6-8']"", ""['9-10']"", ""['0-5']""])
d_tv (object, unique_values: [""['9-10']"", ""['0-5']"", ""['6-8']""])
d_theater (object, unique_values: [""['0-5']"", ""['9-10']"", ""['6-8']""])
d_movies (object, unique_values: [""['9-10']"", ""['6-8']"", ""['0-5']""])
d_concerts (object, unique_values: [""['9-10']"", ""['6-8']"", ""['0-5']""])
d_music (object, unique_values: [""['9-10']"", ""['6-8']"", ""['0-5']""])
d_shopping (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
d_yoga (object, unique_values: [""['0-5']"", ""['6-8']"", ""['9-10']""])
interests_correlate (float64)
d_interests_correlate (object, unique_values: [""['0-0.33']"", ""['0.33-1']"", ""['-1-0']""])
expected_happy_with_sd_people (float64)
expected_num_interested_in_me (float64)
expected_num_matches (float64)
d_expected_happy_with_sd_people (object, unique_values: [""['0-4']"", ""['7-10']"", ""['5-6']""])
d_expected_num_interested_in_me (object, unique_values: [""['0-3']"", ""['4-9']"", ""['10-20']""])
d_expected_num_matches (object, unique_values: [""['3-5']"", ""['0-2']"", ""['5-18']""])
like (float64)
guess_prob_liked (float64)
d_like (object, unique_values: [""['6-8']"", ""['0-5']"", ""['9-10']""])
d_guess_prob_liked (object, unique_values: [""['5-6']"", ""['0-4']"", ""['7-10']""])
met (float64, unique_values: [0.0, 1.0, 3.0, 5.0, 7.0, 8.0, 6.0])
decision (uint8, unique_values: [1, 0])
decision_o (uint8, unique_values: [0, 1])
match (uint8, unique_values: [0, 1])"
041_Airline,"tweet_id (int64)
airline_sentiment (category, unique_values: ['neutral', 'positive', 'negative'])
airline_sentiment_confidence (float64)
negativereason (category)
negativereason_confidence (float64)
airline (category, unique_values: ['Virgin America', 'United', 'Southwest', 'Delta', 'US Airways', 'American'])
airline_sentiment_gold (category, unique_values: ['negative', 'neutral', 'positive'])
name (category)
negativereason_gold (category)
retweet_count (uint8)
text (object)
tweet_coord (object)
tweet_created (datetime64[us)
UTC] (unknown)
tweet_location (category)
user_timezone (category)"
042_Predict,"school (category, unique_values: ['GP', 'MS'])
sex (category, unique_values: ['F', 'M'])
age (uint8, unique_values: [18, 17, 15, 16, 19, 22, 20, 21])
address (category, unique_values: ['U', 'R'])
famsize (category, unique_values: ['GT3', 'LE3'])
Pstatus (category, unique_values: ['A', 'T'])
Medu (uint8, unique_values: [4, 1, 3, 2, 0])
Fedu (uint8, unique_values: [4, 1, 2, 3, 0])
Mjob (category, unique_values: ['at_home', 'health', 'other', 'services', 'teacher'])
Fjob (category, unique_values: ['teacher', 'other', 'services', 'health', 'at_home'])
reason (category, unique_values: ['course', 'other', 'home', 'reputation'])
guardian (category, unique_values: ['mother', 'father', 'other'])
traveltime (uint8, unique_values: [2, 1, 3, 4])
studytime (uint8, unique_values: [2, 3, 1, 4])
failures (uint8, unique_values: [0, 3, 2, 1])
schoolsup (category, unique_values: ['yes', 'no'])
famsup (category, unique_values: ['no', 'yes'])
paid (category, unique_values: ['no', 'yes'])
activities (category, unique_values: ['no', 'yes'])
nursery (category, unique_values: ['yes', 'no'])
higher (category, unique_values: ['yes', 'no'])
internet (category, unique_values: ['no', 'yes'])
romantic (category, unique_values: ['no', 'yes'])
famrel (uint8, unique_values: [4, 5, 3, 1, 2])
freetime (uint8, unique_values: [3, 2, 4, 1, 5])
goout (uint8, unique_values: [4, 3, 2, 1, 5])
Dalc (uint8, unique_values: [1, 2, 5, 3, 4])
Walc (uint8, unique_values: [1, 3, 2, 4, 5])
health (uint8, unique_values: [3, 5, 1, 2, 4])
absences (uint8)
G1 (uint8)
G2 (uint8)
G3 (uint8)"
043_Predict,"LoanNr_ChkDgt (int64)
Name (category)
Sector (category)
City (category)
State (category)
Zip (uint32)
Bank (category)
BankState (category)
NAICS (uint32)
ApprovalFY (uint16)
NoEmp (uint16)
NewExist (float64, unique_values: [1.0, 2.0, 0.0])
CreateJob (uint16)
RetainedJob (uint16)
FranchiseCode (uint32)
UrbanRural (uint8, unique_values: [0, 1, 2])
DisbursementGross (uint32)
GrAppv (uint32)
SBA_Appv (uint32)
default_amount (uint32)"
044_IMDb,"imdb_title_id (category)
title (category)
original_title (category)
year (float64)
date_published (category)
genre (category)
duration (uint16)
country (category)
language (category)
director (category)
writer (category)
production_company (category)
actors (object)
description (object)
avg_vote (float64)
votes (uint32)
budget (category)
usa_gross_income (category)
worlwide_gross_income (category)
metascore (float64)
reviews_from_users (float64)
reviews_from_critics (float64)"
045_Predict,"id (uint16)
name (category)
popularity (uint8)
duration_ms (float64)
artists (object)
id_artists (object)
danceability (float64)
energy (float64)
key (uint8)
loudness (float64)
speechiness (float64)
acousticness (float64)
instrumentalness (float64)
liveness (float64)
valence (float64)
tempo (float64)
release_year (uint16)
release_month (float64)
release_day (float64)"
046_120,"ID (uint32)
Name (category)
Sex (category, unique_values: ['M', 'F'])
Age (float64)
Height (float64)
Weight (float64)
Team (category)
NOC (category)
Games (category)
Year (uint16)
Season (category, unique_values: ['Summer', 'Winter'])
City (category)
Sport (category)
Event (category)
Medal (category, unique_values: ['Gold', 'Bronze', 'Silver'])"
047_Bank,"id (uint16)
attrition_flag (uint8, unique_values: [0, 1])
customer_age (uint8)
gender (category, unique_values: ['F', 'M'])
education_level (category, unique_values: ['Post-Graduate', 'College', 'Unknown', 'Uneducated', 'Graduate', 'High School', 'Doctorate'])
income_category (category, unique_values: ['Less than $40K', '$80K - $120K', '$60K - $80K', '$120K +', '$40K - $60K', 'Unknown'])
total_relationship_count (uint8, unique_values: [3, 6, 1, 2, 4, 5])
months_inactive_12_mon (uint8, unique_values: [2, 4, 3, 1, 0, 6, 5])
credit_limit (float64)
total_revolving_bal (uint16)
total_amt_chng_q4_q1 (float64)
total_trans_amt (uint16)
total_trans_ct (uint8)
total_ct_chng_q4_q1 (float64)
avg_utilization_ratio (float64)"
048_Data,"Job Title (category)
Salary Estimate (object)
Job Description (object)
Rating (float64)
Company Name (category)
Location (category)
Headquarters (category)
Size (category, unique_values: ['501 to 1000 employees', '10000+ employees', '1001 to 5000 employees', '51 to 200 employees', '201 to 500 employees', '5001 to 10000 employees', '1 to 50 employees', 'Unknown', '-1'])
Founded (int16)
Type of ownership (category)
Industry (category)
Sector (category)
Revenue (category)
Competitors (category)
hourly (uint8, unique_values: [0, 1])
employer_provided (uint8, unique_values: [0, 1])
min_salary (uint8)
max_salary (uint16)
avg_salary (float64)
company_txt (category)
job_state (category)
same_state (uint8, unique_values: [0, 1])
age (int16)
python_yn (uint8, unique_values: [1, 0])
R_yn (uint8, unique_values: [0, 1])
spark (uint8, unique_values: [0, 1])
aws (uint8, unique_values: [0, 1])
excel (uint8, unique_values: [1, 0])"
049_Boris,"id<gx:category> (int64)
author_id<gx:category> (uint32, unique_values: [3131144855])
author_name<gx:category> (category, unique_values: ['Boris Johnson'])
author_handler<gx:category> (category, unique_values: ['BorisJohnson'])
author_avatar<gx:url> (category, unique_values: ['http://pbs.twimg.com/profile_images/1331215386633756675/NodbPVQv_normal.jpg'])
user_created_at<gx:date> (datetime64[us, unique_values: ['2015-04-01 20:15:49+00:00'])
UTC] (unknown)
user_description<gx:text> (category, unique_values: ['Prime Minister of the United Kingdom and @Conservatives leader. Member of Parliament for Uxbridge and South Ruislip.'])
user_favourites_count<gx:number> (uint16, unique_values: [468])
user_followers_count<gx:number> (uint32, unique_values: [3543401, 3543402])
user_following_count<gx:number> (uint16, unique_values: [460])
user_listed_count<gx:number> (uint16, unique_values: [8550])
user_tweets_count<gx:number> (uint16, unique_values: [4706])
user_verified<gx:boolean> (bool, unique_values: [True])
user_location<gx:text> (category, unique_values: ['United Kingdom'])
lang<gx:category> (category, unique_values: ['en', 'de', 'zh', 'und', 'fr', 'ja', 'hu', 'es', 'ro'])
type<gx:category> (category, unique_values: ['original'])
text<gx:text> (object)
date<gx:date> (datetime64[us)
UTC] (unknown)
mention_ids<gx:list[category]> (object)
mention_names<gx:list[category]> (object)
retweets<gx:number> (uint32)
favorites<gx:number> (uint32)
replies<gx:number> (uint16)
quotes<gx:number> (uint16)
links<gx:list[url]> (object)
links_first<gx:url> (category)
image_links<gx:list[url]> (object)
image_links_first<gx:url> (category)
rp_user_id<gx:category> (category, unique_values: [])
rp_user_name<gx:category> (category, unique_values: [])
location<gx:text> (category, unique_values: [])
tweet_link<gx:url> (category)
source<gx:text> (category, unique_values: ['<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', '<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>', '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', '<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>'])
search<gx:category> (category, unique_values: ['from:@BorisJohnson'])"
